Sucursal;Editorial;Tema;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;ERREPAR;DEPORTES - PREPARACION - EJERC;20;9;2016;GUIA PRACTICA PARA EL EMPLEADOR;480;1
9 DE JULIO;ERREPAR;DEPORTES - PREPARACION - EJERC;22;10;2016;GUIA PRACTICA PARA EL EMPLEADOR;480;1
9 DE JULIO;ERREPAR;DERECHO;1;6;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;1;6;2016;LEY GENERAL DE SOCIEDADES 2.6;80;1
9 DE JULIO;ERREPAR;DERECHO;1;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;105;1
9 DE JULIO;ERREPAR;DERECHO;1;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;105;1
9 DE JULIO;ERREPAR;DERECHO;3;6;2016;LEYES LABORALES Y PREVISIONALES 2016;200;1
9 DE JULIO;ERREPAR;DERECHO;3;6;2016;LEYES LABORALES Y PREVISIONALES 2016;200;1
9 DE JULIO;ERREPAR;DERECHO;3;6;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;4;6;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;7;6;2016;LEY GENERAL DE SOCIEDADES 2.6;80;1
9 DE JULIO;ERREPAR;DERECHO;7;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;7;6;2016;CONTABILIDAD FINANCIERA - 2 ED.;620;1
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;CONVENIO MULTILATERAL EXPLICADO Y COMENTADO;160;1
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;LEY GENERAL DE SOCIEDADES 2.6;80;1
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;2
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;8;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;9;6;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;100;1
9 DE JULIO;ERREPAR;DERECHO;10;6;2016;RIESGOS DEL TRABAJO 3.0;100;1
9 DE JULIO;ERREPAR;DERECHO;10;6;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;10;6;2016;LEY GENERAL DE SOCIEDADES 2.6;80;1
9 DE JULIO;ERREPAR;DERECHO;10;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;10;6;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;11;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;11;6;2016;RIESGOS DEL TRABAJO 3.0;100;1
9 DE JULIO;ERREPAR;DERECHO;11;6;2016;CODIGO PENAL 2016 - RUSTICO;290;1
9 DE JULIO;ERREPAR;DERECHO;11;6;2016;CODIGO PROCESAL PENAL 2016 - NACION;250;1
9 DE JULIO;ERREPAR;DERECHO;13;6;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;11825;1
9 DE JULIO;ERREPAR;DERECHO;13;6;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;100;1
9 DE JULIO;ERREPAR;DERECHO;13;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;14;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;14;6;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;15;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;15;6;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;260;1
9 DE JULIO;ERREPAR;DERECHO;15;6;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;260;1
9 DE JULIO;ERREPAR;DERECHO;15;6;2016;IMPUESTO AL VALOR AGREGADO - EXPL Y COM - 9 EDIC;215;1
9 DE JULIO;ERREPAR;DERECHO;16;6;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;17;6;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;21;6;2016;CODIGO PROCESAL CIVIL Y COMERCIAL NACION 2016;200;1
9 DE JULIO;ERREPAR;DERECHO;21;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;23;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;77;1
9 DE JULIO;ERREPAR;DERECHO;23;6;2016;REGIMEN DE CONTRATO DE TRABAJO 4.0;100;1
9 DE JULIO;ERREPAR;DERECHO;24;6;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;24;6;2016;FACTURACION Y REGISTRACION 3.6;100;1
9 DE JULIO;ERREPAR;DERECHO;25;6;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;100;1
9 DE JULIO;ERREPAR;DERECHO;25;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;25;6;2016;RIESGOS DEL TRABAJO 3.0;100;1
9 DE JULIO;ERREPAR;DERECHO;28;6;2016;GANANCIAS DE 1 2 Y 4 - 16 EDICION;440;1
9 DE JULIO;ERREPAR;DERECHO;30;6;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;100;1
9 DE JULIO;ERREPAR;DERECHO;30;6;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;1;7;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;2;7;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;4;7;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;4;7;2016;IMPUESTO AL VALOR AGREGADO - EXPL Y COM - 9 EDIC;215;1
9 DE JULIO;ERREPAR;DERECHO;4;7;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;4;7;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;5;7;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;5;7;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;5;7;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;6;7;2016;LEY GENERAL DE SOCIEDADES 2.6;90;2
9 DE JULIO;ERREPAR;DERECHO;6;7;2016;CODIGO PROCESAL PENAL 2016 - NACION;250;1
9 DE JULIO;ERREPAR;DERECHO;7;7;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;7;7;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;11;7;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;560;1
9 DE JULIO;ERREPAR;DERECHO;11;7;2016;GUIA PRACTICA PARA EL LIQUIDADOR DE SUELDOS;300;1
9 DE JULIO;ERREPAR;DERECHO;13;7;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;14;7;2016;LEYES LABORALES Y PREVISIONALES 2016;200;1
9 DE JULIO;ERREPAR;DERECHO;16;7;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;16;7;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;20;7;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;350;1
9 DE JULIO;ERREPAR;DERECHO;20;7;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;22;7;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;25;7;2016;LEY GENERAL DE SOCIEDADES COMENTADA;600;1
9 DE JULIO;ERREPAR;DERECHO;26;7;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;28;7;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;4;8;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;5;8;2016;IMPUESTO AL VALOR AGREGADO - EXPL Y COM - 9 EDIC;250;1
9 DE JULIO;ERREPAR;DERECHO;6;8;2016;PACK 2 SOCIEDADES (3 LIBROS ) GANANCIA 3 Y MINIMA;630;1
9 DE JULIO;ERREPAR;DERECHO;9;8;2016;PACK 3 GANANCIAS BIENES PERSONALES 2 LIBROS;470;1
9 DE JULIO;ERREPAR;DERECHO;9;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;9;8;2016;FACTURA ELECTRONICA;470;1
9 DE JULIO;ERREPAR;DERECHO;9;8;2016;GUIA PRACTICA PARA EL LIQUIDADOR DE SUELDOS;360;1
9 DE JULIO;ERREPAR;DERECHO;10;8;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;2
9 DE JULIO;ERREPAR;DERECHO;10;8;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;10;8;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;120;1
9 DE JULIO;ERREPAR;DERECHO;10;8;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;11;8;2016;LEYES LABORALES Y PREVISIONALES 2016;230;1
9 DE JULIO;ERREPAR;DERECHO;11;8;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;12;8;2016;RIESGOS DEL TRABAJO 3.0;100;1
9 DE JULIO;ERREPAR;DERECHO;12;8;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;13;8;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;100;1
9 DE JULIO;ERREPAR;DERECHO;13;8;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;16;8;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;110;1
9 DE JULIO;ERREPAR;DERECHO;17;8;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;17;8;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;18;8;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;18;8;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;19;8;2016;CODIGO PENAL 2016 - RUSTICO;290;1
9 DE JULIO;ERREPAR;DERECHO;19;8;2016;GANANCIAS BIENES PERSONALES/MINIMA PRESUNTA 2.4;110;1
9 DE JULIO;ERREPAR;DERECHO;20;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;22;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;22;8;2016;CODIGO PENAL 2016 - RUSTICO;290;1
9 DE JULIO;ERREPAR;DERECHO;22;8;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;22;8;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;23;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;24;8;2016;CODIGO PENAL 2016 - RUSTICO;290;1
9 DE JULIO;ERREPAR;DERECHO;24;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;24;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;560;1
9 DE JULIO;ERREPAR;DERECHO;24;8;2016;LEY GENERAL DE SOCIEDADES COMENTADA;590;1
9 DE JULIO;ERREPAR;DERECHO;25;8;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;25;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;25;8;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;25;8;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;25;8;2016;FACTURACION Y REGISTRACION 3.6;100;1
9 DE JULIO;ERREPAR;DERECHO;27;8;2016;PRACTICA SOCIETARIA;560;1
9 DE JULIO;ERREPAR;DERECHO;27;8;2016;PACK 2 SOCIEDADES (3 LIBROS ) GANANCIA 3 Y MINIMA;630;1
9 DE JULIO;ERREPAR;DERECHO;27;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;31;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;31;8;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;31;8;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;31;8;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;CONSTITUCION DE LA NACION ARGENTINA;90;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;REGIMEN DE CONTRATO DE TRABAJO 4.0;100;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;MI PRIMER BALANCE - 2 EDICION;430;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;FACTURACION Y REGISTRACION - 4TA EDICION;590;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;1;9;2016;CONSTITUCION DE LA NACION ARGENTINA;100;1
9 DE JULIO;ERREPAR;DERECHO;3;9;2016;FACTURACION Y REGISTRACION 3.6;100;1
9 DE JULIO;ERREPAR;DERECHO;3;9;2016;GANANCIAS DE 1 2 Y 4 - 16 EDICION;440;1
9 DE JULIO;ERREPAR;DERECHO;3;9;2016;LEY GENERAL DE SOCIEDADES 2.6;100;1
9 DE JULIO;ERREPAR;DERECHO;5;9;2016;CONSTITUCION DE LA NACION ARGENTINA;100;1
9 DE JULIO;ERREPAR;DERECHO;6;9;2016;RIESGOS DEL TRABAJO 3.0;80;1
9 DE JULIO;ERREPAR;DERECHO;8;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;9;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;2475;1
9 DE JULIO;ERREPAR;DERECHO;9;9;2016;CODIGO PROCESAL PENAL 2016 - NACION;2125;1
9 DE JULIO;ERREPAR;DERECHO;9;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;264;1
9 DE JULIO;ERREPAR;DERECHO;9;9;2016;CONSTITUCION DE LA NACION ARGENTINA;85;1
9 DE JULIO;ERREPAR;DERECHO;10;9;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;200;1
9 DE JULIO;ERREPAR;DERECHO;10;9;2016;CODIGO PROCESAL PENAL 2016 - NACION;200;2
9 DE JULIO;ERREPAR;DERECHO;10;9;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;200;1
9 DE JULIO;ERREPAR;DERECHO;12;9;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;13;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;14;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;14;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;15;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;330;1
9 DE JULIO;ERREPAR;DERECHO;15;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;IMPUESTOS INTERNOS 3.1;80;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;550;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;IMPUESTOS INTERNOS 3.1;80;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;115;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;IMPUESTOS SOBRE LOS BIENES PERSONALES - EXP Y COM;255;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;CONVENIO MULTILATERAL IMPUESTOS INTERNOS EXPL Y CO;220;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;GANANCIA BIENES PERSONALES 2.5;120;2
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;GANANCIA BIENES PERSONALES 2.5;120;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;295;1
9 DE JULIO;ERREPAR;DERECHO;16;9;2016;RIESGOS DEL TRABAJO 3.0;80;1
9 DE JULIO;ERREPAR;DERECHO;17;9;2016;GANANCIA BIENES PERSONALES 2.5;120;1
9 DE JULIO;ERREPAR;DERECHO;19;9;2016;LEYES LABORALES Y PREVISIONALES 2016;230;1
9 DE JULIO;ERREPAR;DERECHO;22;9;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;23;9;2016;GANANCIA BIENES PERSONALES 2.5;120;1
9 DE JULIO;ERREPAR;DERECHO;23;9;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;23;9;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;23;9;2016;RIESGOS DEL TRABAJO 3.0;80;1
9 DE JULIO;ERREPAR;DERECHO;23;9;2016;RIESGOS DEL TRABAJO 3.0;80;1
9 DE JULIO;ERREPAR;DERECHO;26;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;26;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;IMPUESTOS INTERNOS 3.1;85;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;CONVENIO MULTILATERAL 2.3;85;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;RESOLUCIONES TECNICAS VIGENTES 3.6;77;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;MONOTRIBUTO 3.8;100;3
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;CONCURSOS Y QUIEBRAS 2.9;595;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;77;1
9 DE JULIO;ERREPAR;DERECHO;27;9;2016;MI PRIMER BALANCE - 2 EDICION;450;1
9 DE JULIO;ERREPAR;DERECHO;28;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;28;9;2016;MONOTRIBUTO 3.8;100;1
9 DE JULIO;ERREPAR;DERECHO;28;9;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;28;9;2016;IMPUESTOS INTERNOS 3.1;85;1
9 DE JULIO;ERREPAR;DERECHO;29;9;2016;IMPUESTOS INTERNOS 3.1;85;1
9 DE JULIO;ERREPAR;DERECHO;1;10;2016;REGIMEN DE CONTRATO DE TRABAJO 4.0;100;1
9 DE JULIO;ERREPAR;DERECHO;3;10;2016;CODIGO PENAL 2016 - RUSTICO;300;1
9 DE JULIO;ERREPAR;DERECHO;4;10;2016;CONSTITUCION DE LA NACION ARGENTINA;90;1
9 DE JULIO;ERREPAR;DERECHO;4;10;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;7;10;2016;CODIGO PENAL 2016 - RUSTICO;300;1
9 DE JULIO;ERREPAR;DERECHO;8;10;2016;CODIGO PROCESAL CIVIL Y COMERCIAL NACION 2016;200;1
9 DE JULIO;ERREPAR;DERECHO;11;10;2016;CONVENIO MULTILATERAL 2.3;85;1
9 DE JULIO;ERREPAR;DERECHO;12;10;2016;CONVENIO MULTILATERAL 2.3;85;1
9 DE JULIO;ERREPAR;DERECHO;12;10;2016;CONVENIO MULTILATERAL IMPUESTOS INTERNOS EXPL Y CO;220;1
9 DE JULIO;ERREPAR;DERECHO;13;10;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;295;1
9 DE JULIO;ERREPAR;DERECHO;17;10;2016;CONVENIO MULTILATERAL 2.3;85;1
9 DE JULIO;ERREPAR;DERECHO;21;10;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;120;1
9 DE JULIO;ERREPAR;DERECHO;22;10;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;120;1
9 DE JULIO;ERREPAR;DERECHO;26;10;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;26;10;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;120;1
9 DE JULIO;ERREPAR;DERECHO;26;10;2016;LEY GENERAL DE SOCIEDADES 2.6;90;1
9 DE JULIO;ERREPAR;DERECHO;26;10;2016;MI PRIMER BALANCE - 2 EDICION;430;1
9 DE JULIO;ERREPAR;DERECHO;26;10;2016;FACTURACION Y REGISTRACION 3.6;100;1
9 DE JULIO;ERREPAR;DERECHO;27;10;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;27;10;2016;CODIGO PROCESAL PENAL 2016 - NACION;300;1
9 DE JULIO;ERREPAR;DERECHO;28;10;2016;MI PRIMER BALANCE - 2 EDICION;430;1
9 DE JULIO;ERREPAR;DERECHO;28;10;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;120;1
9 DE JULIO;ERREPAR;DERECHO;31;10;2016;CONCURSOS Y QUIEBRAS 2.9;100;1
9 DE JULIO;ERREPAR;DERECHO;4;11;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;5;11;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;001;2
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;CODIGO PROCESAL PENAL 2016 - NACION;001;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;PROCEDIMIENTO FISCAL Y ADMINISTRATIVO 2.1;120;1
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;001;2
9 DE JULIO;ERREPAR;DERECHO;7;11;2016;CONSTITUCION DE LA NACION ARGENTINA;001;2
9 DE JULIO;ERREPAR;DERECHO;8;11;2016;HIGIENE Y SEGURIDAD EN EL TRABAJO 2.2;120;1
9 DE JULIO;ERREPAR;DERECHO;9;11;2016;CONSTITUCION DE LA NACION ARGENTINA;90;1
9 DE JULIO;ERREPAR;DERECHO;14;11;2016;CODIGO PROCESAL CIVIL Y COMERCIAL NACION 2016;001;1
9 DE JULIO;ERREPAR;DERECHO;14;11;2016;CODIGO PROCESAL CIVIL Y COMERCIAL NACION 2016;001;1
9 DE JULIO;ERREPAR;DERECHO;14;11;2016;CODIGO PROCESAL PENAL 2016 - NACION;001;1
9 DE JULIO;ERREPAR;DERECHO;14;11;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 2016;001;1
9 DE JULIO;ERREPAR;DERECHO;14;11;2016;CODIGO CIVIL Y COMERCIAL PARA CONTADORES;001;1
9 DE JULIO;ERREPAR;DERECHO;15;11;2016;CODIGO PROCESAL PENAL 2016 - NACION;250;1
9 DE JULIO;ERREPAR;DERECHO;16;11;2016;REGIMEN DE CONTRATO DE TRABAJO 4.0;100;1
9 DE JULIO;ERREPAR;DERECHO;16;11;2016;REGIMEN DE CONTRATO DE TRABAJO 4.0;100;1
9 DE JULIO;ERREPAR;DERECHO;18;11;2016;CODIGO PENAL DE LA NACION 2016 - BOLSILLO;250;1
9 DE JULIO;ERREPAR;DERECHO;21;11;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;300;1
9 DE JULIO;ERREPAR;DERECHO;23;11;2016;EMPLEASOS DE COMERCIO - 4ª EDIC;440;1
9 DE JULIO;ERREPAR;DERECHO;25;11;2016;IMPUESTO A LAS GANANCIAS - EXP Y COM - 9 EDIC;270;1
9 DE JULIO;ERREPAR;DERECHO;26;11;2016;CODIGO CIVIL Y COMERCIAL DE LA NACION 3 TOMOS;3800;1
